pE,pN,gap_value
2.399152542,4.328813559,91.91955413
2.483050847,4.328813559,91.58272174
2.566949153,4.328813559,87.38547256
2.650847458,4.328813559,86.34990397
2.734745763,4.328813559,83.74970681
2.818644068,4.328813559,81.66434711
2.902542373,4.328813559,81.71798298
2.986440678,4.328813559,81.23468288
3.070338983,4.328813559,82.47056191
3.154237288,4.328813559,82.14697048
3.238135593,4.328813559,79.44682187
3.322033898,4.328813559,78.46370822
3.405932203,4.328813559,75.64832192
3.489830508,4.328813559,72.99183542
3.573728814,4.328813559,71.52881413
3.657627119,4.328813559,69.86072769
3.741525424,4.328813559,68.13665235
3.825423729,4.328813559,65.56498635
3.909322034,4.328813559,63.87631437
3.993220339,4.328813559,62.36519547
4.077118644,4.328813559,59.68028157
4.161016949,4.328813559,61.09237411
4.244915254,4.328813559,59.10491823
4.328813559,4.328813559,58.66288476
4.412711864,4.328813559,55.64090302
4.496610169,4.328813559,55.93443198
4.580508475,4.328813559,52.80278828
4.66440678,4.328813559,53.13964891
4.748305085,4.328813559,52.9113298
4.83220339,4.328813559,50.7215788
4.916101695,4.328813559,49.87544952
5,4.328813559,47.13764567
0.05,4.412711864,127.0721126
0.1338983051,4.412711864,129.3051373
0.2177966102,4.412711864,139.2343338
0.3016949153,4.412711864,135.6470368
0.3855932203,4.412711864,135.4072697
0.4694915254,4.412711864,125.7228061
0.5533898305,4.412711864,126.7397992
0.6372881356,4.412711864,131.6466629
0.7211864407,4.412711864,130.3364237
0.8050847458,4.412711864,129.5413853
0.8889830508,4.412711864,129.1458244
0.9728813559,4.412711864,121.5877698
1.056779661,4.412711864,118.7300332
1.140677966,4.412711864,123.4209035
1.224576271,4.412711864,117.5745536
1.308474576,4.412711864,113.1510448
1.392372881,4.412711864,111.7996074
1.476271186,4.412711864,110.8339445
1.560169492,4.412711864,109.1980254
1.644067797,4.412711864,107.0669878
1.727966102,4.412711864,104.1348611
1.811864407,4.412711864,109.3301255
1.895762712,4.412711864,105.6347671
1.979661017,4.412711864,101.640053
2.063559322,4.412711864,98.305982
2.147457627,4.412711864,98.962454
2.231355932,4.412711864,99.8447819
2.315254237,4.412711864,95.14119453
2.399152542,4.412711864,93.9505775
2.483050847,4.412711864,90.67903964
2.566949153,4.412711864,88.87658711
2.650847458,4.412711864,87.6581456
2.734745763,4.412711864,84.04708221
2.818644068,4.412711864,82.17369293
2.902542373,4.412711864,84.47485753
2.986440678,4.412711864,82.98936327
3.070338983,4.412711864,83.56072959
3.154237288,4.412711864,83.93676747
3.238135593,4.412711864,81.30509123
3.322033898,4.412711864,77.80672793
3.405932203,4.412711864,74.99134163
3.489830508,4.412711864,73.33787908
3.573728814,4.412711864,72.85022593
3.657627119,4.412711864,69.23213453
3.741525424,4.412711864,67.51891757
3.825423729,4.412711864,65.94361818
3.909322034,4.412711864,63.27332764
3.993220339,4.412711864,61.77618165
4.077118644,4.412711864,60.72754159
4.161016949,4.412711864,61.15994368
4.244915254,4.412711864,59.37659115
4.328813559,4.412711864,60.28750957
4.412711864,4.412711864,57.04065483
4.496610169,4.412711864,55.41810478
4.580508475,4.412711864,53.7365669
4.66440678,4.412711864,53.43487862
4.748305085,4.412711864,52.41647382
4.83220339,4.412711864,51.27468496
4.916101695,4.412711864,49.39918842
5,4.412711864,46.66138457
0.05,4.496610169,132.3994323
0.1338983051,4.496610169,133.0909848
0.2177966102,4.496610169,139.8923793
0.3016949153,4.496610169,135.9732247
0.3855932203,4.496610169,134.7476469
0.4694915254,4.496610169,127.0980807
0.5533898305,4.496610169,130.4633031
0.6372881356,4.496610169,132.1600883
0.7211864407,4.496610169,132.1661644
0.8050847458,4.496610169,132.9947728
0.8889830508,4.496610169,128.3721467
0.9728813559,4.496610169,121.7965599
1.056779661,4.496610169,127.3376557
1.140677966,4.496610169,123.3363397
1.224576271,4.496610169,118.1467329
1.308474576,4.496610169,116.9738699
1.392372881,4.496610169,116.8797107
1.476271186,4.496610169,112.0894507
1.560169492,4.496610169,111.5083651
1.644067797,4.496610169,111.1069544
1.727966102,4.496610169,110.4791949
1.811864407,4.496610169,110.3902579
1.895762712,4.496610169,107.3870977
1.979661017,4.496610169,101.1459446
2.063559322,4.496610169,104.3935905
2.147457627,4.496610169,101.0304712
2.231355932,4.496610169,98.896439
2.315254237,4.496610169,97.20925068
2.399152542,4.496610169,94.03751847
2.483050847,4.496610169,93.79302353
2.566949153,4.496610169,89.37487349
2.650847458,4.496610169,87.97432487
2.734745763,4.496610169,85.28788809
2.818644068,4.496610169,85.93187756
2.902542373,4.496610169,87.12465238
2.986440678,4.496610169,85.30818382
3.070338983,4.496610169,86.76231676
3.154237288,4.496610169,85.82551075
3.238135593,4.496610169,80.65432735
3.322033898,4.496610169,77.15596405
3.405932203,4.496610169,75.35309199
3.489830508,4.496610169,74.68404488
3.573728814,4.496610169,72.22758058
3.657627119,4.496610169,69.75700326
3.741525424,4.496610169,67.91282176
3.825423729,4.496610169,65.89393582
3.909322034,4.496610169,65.80446096
3.993220339,4.496610169,62.84449686
4.077118644,4.496610169,61.37394112
4.161016949,4.496610169,61.44482022
4.244915254,4.496610169,61.64727973
4.328813559,4.496610169,59.76524603
4.412711864,4.496610169,58.52456356
4.496610169,4.496610169,56.37048936
4.580508475,4.496610169,53.23884566
4.66440678,4.496610169,52.94470501
4.748305085,4.496610169,52.98417783
4.83220339,4.496610169,51.701657
4.916101695,4.496610169,48.92743374
5,4.496610169,48.15764856
0.05,4.580508475,134.1741935
0.1338983051,4.580508475,138.5907664
0.2177966102,4.580508475,140.6812446
0.3016949153,4.580508475,140.8694104
0.3855932203,4.580508475,134.3934536
0.4694915254,4.580508475,130.9639928
0.5533898305,4.580508475,136.4064284
0.6372881356,4.580508475,138.4325443
0.7211864407,4.580508475,133.3243841
0.8050847458,4.580508475,134.6663378
0.8889830508,4.580508475,129.9406339
0.9728813559,4.580508475,128.3268894
1.056779661,4.580508475,128.0651419
1.140677966,4.580508475,125.1461584
1.224576271,4.580508475,119.6100994
1.308474576,4.580508475,117.7527217
1.392372881,4.580508475,116.572865
1.476271186,4.580508475,112.136107
1.560169492,4.580508475,112.836063
1.644067797,4.580508475,114.3687522
1.727966102,4.580508475,111.6784758
1.811864407,4.580508475,109.3046074
1.895762712,4.580508475,106.327895
1.979661017,4.580508475,105.0368416
2.063559322,4.580508475,105.454562
2.147457627,4.580508475,101.1072312
2.231355932,4.580508475,102.6861704
2.315254237,4.580508475,97.3137962
2.399152542,4.580508475,96.56867379
2.483050847,4.580508475,94.31186371
2.566949153,4.580508475,90.5482501
2.650847458,4.580508475,90.18565672
2.734745763,4.580508475,88.37043265
2.818644068,4.580508475,88.19376417
2.902542373,4.580508475,88.48456702
2.986440678,4.580508475,87.59899416
3.070338983,4.580508475,86.10661992
3.154237288,4.580508475,85.1807901
3.238135593,4.580508475,80.0096067
3.322033898,4.580508475,77.53315979
3.405932203,4.580508475,75.70546091
3.489830508,4.580508475,74.06718164
3.573728814,4.580508475,72.76888717
3.657627119,4.580508475,70.16592942
3.741525424,4.580508475,67.31595402
3.825423729,4.580508475,68.459666
3.909322034,4.580508475,65.2417766
3.993220339,4.580508475,62.2818125
4.077118644,4.580508475,60.82253322
4.161016949,4.580508475,63.74678472
4.244915254,4.580508475,61.12986612
4.328813559,4.580508475,61.34901848
4.412711864,4.580508475,58.03146434
4.496610169,4.580508475,55.87739014
4.580508475,4.580508475,53.55847703
4.66440678,4.580508475,53.52678434
4.748305085,4.580508475,53.42403421
4.83220339,4.580508475,51.23428321
4.916101695,4.580508475,50.44635353
5,4.580508475,49.15209722
0.05,4.66440678,139.0298286
0.1338983051,4.66440678,140.3067183
0.2177966102,4.66440678,142.6284683
0.3016949153,4.66440678,142.6013164
0.3855932203,4.66440678,136.4416541
0.4694915254,4.66440678,132.8238076
0.5533898305,4.66440678,134.412617
0.6372881356,4.66440678,142.2698371
0.7211864407,4.66440678,137.566109
0.8050847458,4.66440678,134.6004607
0.8889830508,4.66440678,129.5066664
0.9728813559,4.66440678,132.9073883
1.056779661,4.66440678,128.7781796
1.140677966,4.66440678,124.5605553
1.224576271,4.66440678,121.9237825
1.308474576,4.66440678,121.4567348
1.392372881,4.66440678,119.2674218
1.476271186,4.66440678,113.7953863
1.560169492,4.66440678,116.8178549
1.644067797,4.66440678,117.0497539
1.727966102,4.66440678,112.7992908
1.811864407,4.66440678,111.1296667
1.895762712,4.66440678,108.4709221
1.979661017,4.66440678,108.564374
2.063559322,4.66440678,107.0543832
2.147457627,4.66440678,103.2323377
2.231355932,4.66440678,101.7983148
2.315254237,4.66440678,99.0141473
2.399152542,4.66440678,97.10200657
2.483050847,4.66440678,95.51119913
2.566949153,4.66440678,92.79466615
2.650847458,4.66440678,91.55071352
2.734745763,4.66440678,89.94749749
2.818644068,4.66440678,89.69148671
2.902542373,4.66440678,91.80281731
2.986440678,4.66440678,87.90275277
3.070338983,4.66440678,86.66077537
3.154237288,4.66440678,84.54194737
3.238135593,4.66440678,80.4019968
3.322033898,4.66440678,76.9036335
3.405932203,4.66440678,76.11242885
3.489830508,4.66440678,74.62467078
3.573728814,4.66440678,73.19259473
3.657627119,4.66440678,69.57450333
3.741525424,4.66440678,69.75075865
3.825423729,4.66440678,67.90211164
3.909322034,4.66440678,64.68422224
3.993220339,4.66440678,62.96106642
4.077118644,4.66440678,63.36689468
4.161016949,4.66440678,63.23408838
4.244915254,4.66440678,62.10805812
4.328813559,4.66440678,60.85547787
4.412711864,4.66440678,57.54286071
4.496610169,4.66440678,56.20892646
4.580508475,4.66440678,54.15471761
4.66440678,4.66440678,53.97932626
4.748305085,4.66440678,52.96092146
4.83220339,4.66440678,52.77557235
4.916101695,4.66440678,51.45805692
5,4.66440678,48.72025307
0.05,4.748305085,139.9166351
0.1338983051,4.748305085,145.7753633
0.2177966102,4.748305085,148.3550222
0.3016949153,4.748305085,142.9986571
0.3855932203,4.748305085,136.008703
0.4694915254,4.748305085,137.344963
0.5533898305,4.748305085,142.8465232
0.6372881356,4.748305085,141.8868689
0.7211864407,4.748305085,138.7453869
0.8050847458,4.748305085,135.6018278
0.8889830508,4.748305085,137.7478747
0.9728813559,4.748305085,133.7038027
1.056779661,4.748305085,131.554138
1.140677966,4.748305085,127.4922839
1.224576271,4.748305085,122.5291514
1.308474576,4.748305085,123.5735803
1.392372881,4.748305085,120.1917712
1.476271186,4.748305085,119.4004862
1.560169492,4.748305085,121.4817995
1.644067797,4.748305085,118.9425484
1.727966102,4.748305085,113.9356293
1.811864407,4.748305085,113.3106755
1.895762712,4.748305085,111.10303
1.979661017,4.748305085,109.1470517
2.063559322,4.748305085,107.5029104
2.147457627,4.748305085,104.0687374
2.231355932,4.748305085,103.5277194
2.315254237,4.748305085,100.4374826
2.399152542,4.748305085,96.91416141
2.483050847,4.748305085,97.7922516
2.566949153,4.748305085,94.1859736
2.650847458,4.748305085,93.23326016
2.734745763,4.748305085,93.97227286
2.818644068,4.748305085,93.9124112
2.902542373,4.748305085,92.12108583
2.986440678,4.748305085,88.47350438
3.070338983,4.748305085,86.02765268
3.154237288,4.748305085,84.94929052
3.238135593,4.748305085,79.77810712
3.322033898,4.748305085,78.32204873
3.405932203,4.748305085,76.68585494
3.489830508,4.748305085,74.02936844
3.573728814,4.748305085,72.60646412
3.657627119,4.748305085,71.47365825
3.741525424,4.748305085,69.92121548
3.825423729,4.748305085,67.34954948
3.909322034,4.748305085,64.79091728
3.993220339,4.748305085,64.66126155
4.077118644,4.748305085,63.49655648
4.161016949,4.748305085,64.23021941
4.244915254,4.748305085,62.24839
4.328813559,4.748305085,60.91772172
4.412711864,4.748305085,57.05863192
4.496610169,4.748305085,56.81912222
4.580508475,4.748305085,54.61975381
4.66440678,4.748305085,53.52036011
4.748305085,4.748305085,54.52430337
4.83220339,4.748305085,53.80430265
4.916101695,4.748305085,51.03007939
5,4.748305085,49.58334621
0.05,4.83220339,144.3224511
0.1338983051,4.83220339,149.1608222
0.2177966102,4.83220339,148.5581471
0.3016949153,4.83220339,145.27437
0.3855932203,4.83220339,138.5339375
0.4694915254,4.83220339,140.6068921
0.5533898305,4.83220339,146.9833919
0.6372881356,4.83220339,145.7269972
0.7211864407,4.83220339,142.1814894
0.8050847458,4.83220339,138.2807187
0.8889830508,4.83220339,140.5821053
0.9728813559,4.83220339,133.720001
1.056779661,4.83220339,133.1357486
1.140677966,4.83220339,127.4218894
1.224576271,4.83220339,126.3257592
1.308474576,4.83220339,124.5921948
1.392372881,4.83220339,122.8497995
1.476271186,4.83220339,125.211409
1.560169492,4.83220339,121.3970038
1.644067797,4.83220339,118.8571462
1.727966102,4.83220339,116.8784452
1.811864407,4.83220339,114.7292589
1.895762712,4.83220339,115.03536
1.979661017,4.83220339,109.2727226
2.063559322,4.83220339,109.378903
2.147457627,4.83220339,104.8011402
2.231355932,4.83220339,105.9900862
2.315254237,4.83220339,99.61714191
2.399152542,4.83220339,101.2762863
2.483050847,4.83220339,98.46544222
2.566949153,4.83220339,95.89663988
2.650847458,4.83220339,98.04495288
2.734745763,4.83220339,97.18663196
2.818644068,4.83220339,93.26563476
2.902542373,4.83220339,92.70818526
2.986440678,4.83220339,87.84595076
3.070338983,4.83220339,85.40009906
3.154237288,4.83220339,84.33088871
3.238135593,4.83220339,81.21997407
3.322033898,4.83220339,77.72161077
3.405932203,4.83220339,76.09578899
3.489830508,4.83220339,76.19423756
3.573728814,4.83220339,73.73777326
3.657627119,4.83220339,72.22348917
3.741525424,4.83220339,69.37351377
3.825423729,4.83220339,66.80184777
3.909322034,4.83220339,66.2319298
3.993220339,4.83220339,65.67783399
4.077118644,4.83220339,64.51038799
4.161016949,4.83220339,64.38048944
4.244915254,4.83220339,61.76357084
4.328813559,4.83220339,60.4377523
4.412711864,4.83220339,58.51006726
4.496610169,4.83220339,56.35599306
4.580508475,4.83220339,54.16482482
4.66440678,4.83220339,56.58824551
4.748305085,4.83220339,55.56984071
4.83220339,4.83220339,53.38008971
4.916101695,4.83220339,51.9082932
5,4.83220339,49.17048935
0.05,4.916101695,151.389871
0.1338983051,4.916101695,152.0447066
0.2177966102,4.916101695,151.1767756
0.3016949153,4.916101695,144.4353766
0.3855932203,4.916101695,139.481557
0.4694915254,4.916101695,144.8317794
0.5533898305,4.916101695,146.4762099
0.6372881356,4.916101695,147.1289746
0.7211864407,4.916101695,140.5407266
0.8050847458,4.916101695,140.7892452
0.8889830508,4.916101695,142.862212
0.9728813559,4.916101695,136.4719048
1.056779661,4.916101695,133.1639283
1.140677966,4.916101695,130.9745621
1.224576271,4.916101695,126.8691776
1.308474576,4.916101695,127.3732599
1.392372881,4.916101695,127.2346585
1.476271186,4.916101695,125.5753589
1.560169492,4.916101695,122.4185893
1.644067797,4.916101695,123.3281529
1.727966102,4.916101695,115.8844461
1.811864407,4.916101695,118.6236288
1.895762712,4.916101695,114.1155133
1.979661017,4.916101695,111.9809183
2.063559322,4.916101695,110.8285053
2.147457627,4.916101695,104.9869587
2.231355932,4.916101695,105.1768367
2.315254237,4.916101695,103.1485115
2.399152542,4.916101695,101.9686002
2.483050847,4.916101695,100.1096383
2.566949153,4.916101695,98.09095662
2.650847458,4.916101695,99.84432297
2.734745763,4.916101695,96.54544635
2.818644068,4.916101695,93.61223775
2.902542373,4.916101695,92.0860563
2.986440678,4.916101695,87.2238218
3.070338983,4.916101695,85.83666044
3.154237288,4.916101695,83.71783244
3.238135593,4.916101695,80.62472637
3.322033898,4.916101695,78.32620996
3.405932203,4.916101695,78.28957186
3.489830508,4.916101695,75.63308536
3.573728814,4.916101695,73.97835343
3.657627119,4.916101695,71.68052186
3.741525424,4.916101695,68.83054646
3.825423729,4.916101695,68.33080559
3.909322034,4.916101695,67.48376646
3.993220339,4.916101695,66.7091357
4.077118644,4.916101695,64.0242218
4.161016949,4.916101695,63.89986112
4.244915254,4.916101695,61.8439655
4.328813559,4.916101695,61.91003125
4.412711864,4.916101695,58.05094145
4.496610169,4.916101695,56.845472
4.580508475,4.916101695,57.26709321
4.66440678,4.916101695,56.16769951
4.748305085,4.916101695,55.14929471
4.83220339,4.916101695,54.27322839
4.916101695,4.916101695,51.49900513
5,4.916101695,49.6046725
0.05,5,156.1463992
0.1338983051,5,154.1314623
0.2177966102,5,153.1866513
0.3016949153,5,148.1157087
0.3855932203,5,141.6623905
0.4694915254,5,151.8379921
0.5533898305,5,150.0542568
0.6372881356,5,150.6156346
0.7211864407,5,144.3397104
0.8050847458,5,145.711295
0.8889830508,5,143.8524372
0.9728813559,5,139.0166707
1.056779661,5,133.1398014
1.140677966,5,131.9165592
1.224576271,5,130.6746401
1.308474576,5,130.5563344
1.392372881,5,132.9080872
1.476271186,5,126.8250254
1.560169492,5,124.4194699
1.644067797,5,122.3363377
1.727966102,5,119.0103119
1.811864407,5,118.369896
1.895762712,5,117.4392632
1.979661017,5,113.810064
2.063559322,5,109.984977
2.147457627,5,107.520826
2.231355932,5,108.7520325
2.315254237,5,105.3876214
2.399152542,5,102.8826995
2.483050847,5,103.1731272
2.566949153,5,102.5886554
2.650847458,5,100.6631275
2.734745763,5,96.90589079
2.818644068,5,94.23132372
2.902542373,5,91.46921372
2.986440678,5,87.67466515
3.070338983,5,85.22881345
3.154237288,5,85.20572002
3.238135593,5,81.24457851
3.322033898,5,80.54857418
3.405932203,5,77.73318788
3.489830508,5,75.88524601
3.573728814,5,74.17735874
3.657627119,5,71.14216827
3.741525424,5,70.38172296
3.825423729,5,70.20105215
3.909322034,5,69.18706467
3.993220339,5,66.22710057
4.077118644,5,64.19389071
4.161016949,5,63.42331681
4.244915254,5,62.48770931
4.328813559,5,61.45480673
4.412711864,5,58.5523819
4.496610169,5,59.98176439
4.580508475,5,56.85012069
4.66440678,5,55.75072699
4.748305085,5,56.05716913
4.83220339,5,53.86741813
4.916101695,5,51.94383299
5,5,50.16941535
